userid,tmdb_id,movieid,popularity,vote_average,rating
280431,11,star+wars+1977,42.149697,8.1,5
1189,11970,hercules+1997,14.048694,7.3,3
128399,11570,the+crimson+pirate+1952,2.255459,6.9,4
247725,278,the+shawshank+redemption+1994,51.645403,8.5,5
325488,38195,bambou+2009,0.184114,5.0,4
384341,9078,the+sword+in+the+stone+1963,10.636458,6.9,4
288204,622,the+ninth+gate+1999,11.316349,6.3,3
192203,118,charlie+and+the+chocolate+factory+2005,22.038405,6.7,3
27652,156700,the+kings+of+summer+2013,6.25805,7.0,4
87637,8420,...and+god+created+woman+1956,3.28239,6.2,3
120801,863,toy+story+2+1999,17.547693,7.3,4
446991,74306,god+bless+america+2011,10.00161,7.0,4
237627,4951,10+things+i+hate+about+you+1999,12.069966,7.3,2
185860,13053,bolt+2008,15.580915,6.3,4
346094,24,kill+bill+vol.+1+2003,25.261865,7.7,4
425095,315360,beck+27+-+rum+302+2015,0.566619,6.4,4
95575,807,se7en+1995,18.45743,8.1,3
78386,31654,the+strongest+man+in+the+world+1975,2.621466,5.1,5
299714,21153,flock+of+dodos+the+evolution-intelligent+design+circus+2006,0.672521,5.6,4
221032,14160,up+2009,19.330884,7.8,4
249730,290802,night+will+fall+2014,1.742732,7.8,4
378325,26955,oasis+2002,2.925034,7.8,4
67564,52850,toast+2010,4.456701,6.3,5
159176,679,aliens+1986,21.761179,7.7,5
299292,280218,1987+2014,0.854327,6.8,3
346979,44342,the+black+imp+1905,0.472362,7.0,4
316290,34653,a+single+man+2009,10.952545,7.3,5
85772,184061,deliver+us+from+evil+1973,0.317373,10.0,3
17938,13059,the+signal+2007,11.329733,5.9,5
147246,12092,alice+in+wonderland+1951,16.488937,7.0,4
376561,228150,fury+2014,36.713807,7.4,4
31683,26118,dylan+moran+what+it+is+2009,0.695655,7.6,3
398992,828,the+day+the+earth+stood+still+1951,9.360003,7.3,4
305947,24006,o.+henrys+full+house+1952,1.14904,5.5,3
336567,278,the+shawshank+redemption+1994,51.645403,8.5,4
143620,43336,executive+suite+1954,2.171544,6.7,4
77383,21168,the+reflecting+skin+1990,3.918167,6.7,4
201012,11524,thief+1981,10.480229,7.3,4
264548,39459,the+oklahoma+kid+1939,0.894215,5.7,3
419254,238589,enemies+closer+2013,10.349323,5.1,3
346540,12445,harry+potter+and+the+deathly+hallows+part+2+2011,24.990737,7.9,5
299729,9653,mdchen+in+uniform+1931,1.480025,6.8,4
181636,40856,that+evening+sun+2009,2.338398,6.7,3
111195,161243,men+to+kiss+2012,0.251257,3.8,4
144266,11444,the+closet+2001,6.186121,6.2,4
108800,163366,spend+it+all+1971,0.001021,5.0,4
305385,1930,the+amazing+spider-man+2012,31.102267,6.5,3
65445,31175,soul+kitchen+2009,4.79386,7.0,4
50494,156022,the+equalizer+2014,17.618057,7.1,3
83059,13313,beauty+and+the+beast+the+enchanted+christmas+1997,8.169404,5.9,3
156960,72899,the+music+lovers+1970,1.049339,6.5,3
127317,62,2001+a+space+odyssey+1968,22.494622,7.9,4
63659,127521,6+bullets+2012,7.293335,5.5,4
23394,679,aliens+1986,21.761179,7.7,5
366125,9016,treasure+planet+2002,16.141913,7.2,3
1245,9016,treasure+planet+2002,16.141913,7.2,1
280123,85,raiders+of+the+lost+ark+1981,19.901576,7.7,5
357872,21385,mickey_+donald_+goofy+the+three+musketeers+2004,7.673021,6.3,3
261157,24486,jack+the+ripper+1988,2.102138,6.6,3
87564,12092,alice+in+wonderland+1951,16.488937,7.0,4
222399,13053,bolt+2008,15.580915,6.3,3
285511,501,grizzly+man+2005,8.535339,7.3,4
426271,11897,how+the+west+was+won+1962,7.281721,6.6,4
220174,11360,dumbo+1941,14.655879,6.8,4
154007,101,leon+the+professional+1994,20.477329,8.2,3
157976,762,monty+python+and+the+holy+grail+1975,10.43389,7.8,3
83878,18651,the+story+of+vernon+and+irene+castle+1939,1.583306,6.8,4
404229,238,the+godfather+1972,41.109264,8.5,4
184856,11633,appleseed+2004,8.278525,6.8,3
361010,4011,beetlejuice+1988,10.627364,7.1,4
97923,15764,sophies+choice+1982,15.417202,7.4,4
16778,20123,time+of+the+gypsies+1988,5.443964,7.2,4
138087,131631,the+hunger+games+mockingjay+-+part+1+2014,147.098006,6.6,4
303051,11,star+wars+1977,42.149697,8.1,4
177943,104193,boy+1969,0.292384,7.0,4
152201,59802,incubus+1966,0.535626,4.3,3
266580,89,indiana+jones+and+the+last+crusade+1989,14.788987,7.6,4
222188,8587,the+lion+king+1994,21.605761,8.0,3
232860,55847,four+nights+of+a+dreamer+1971,0.119379,8.0,4
428521,574,the+man+who+knew+too+much+1956,12.547763,7.3,4
132904,49874,kommissarie+spck+2010,0.294844,5.1,3
285129,3052,dont+make+waves+1967,4.910542,6.4,4
310599,12271,factory+girl+2006,19.651793,6.2,4
66915,10881,avalon+2001,5.019679,6.8,3
97178,322456,lego+dc+comics+super+heroes+justice+league+vs.+bizarro+league+2015,4.020885,6.4,3
416140,191104,wolf+2013,2.733359,6.6,4
390896,161,oceans+eleven+2001,12.114932,7.2,4
256041,418029,ultraman+1967,0.001884,0.0,4
216497,49051,the+hobbit+an+unexpected+journey+2012,23.253089,7.0,3
13991,16869,inglourious+basterds+2009,16.89564,7.9,4
153719,209274,ida+2013,8.651053,7.1,3
439774,381,to+catch+a+thief+1955,5.490505,7.1,3
34526,10102,la+grande+bouffe+1973,4.88779,6.9,3
107070,74777,absentia+2011,4.54174,5.8,4
91686,139863,bertsolari+2011,0.201862,0.0,4
274306,157851,maps+to+the+stars+2014,9.431879,5.8,1
363049,83406,northeast+2012,0.009421,0.0,4
80087,19492,captain+eo+1986,3.716093,6.2,3
275274,15584,dear+zachary+a+letter+to+a+son+about+his+father+2008,5.531686,8.4,5
218782,10797,terkel+in+trouble+2004,2.213166,6.8,3
148955,20263,an+american+affair+2008,2.307534,7.0,3
29011,4983,run_+simon_+run+1970,0.001586,6.0,4
6896,497,the+green+mile+1999,19.96678,8.2,4
277715,19384,dark+angel+1990,7.958502,5.5,3
320266,14258,wonderful+days+2003,3.726483,6.3,4
36976,4935,howls+moving+castle+2004,16.136048,8.2,5
41422,24707,addicted+to+plastic+2008,0.530203,5.0,4
162554,56906,husk+2011,10.816473,5.4,4
423737,63112,plot+of+fear+1976,0.524831,6.2,3
193104,21385,mickey_+donald_+goofy+the+three+musketeers+2004,7.673021,6.3,3
163564,680,pulp+fiction+1994,140.950236,8.3,5
242528,8587,the+lion+king+1994,21.605761,8.0,5
36059,278,the+shawshank+redemption+1994,51.645403,8.5,4
355147,103198,unspeakable+acts+1990,0.000603,3.5,4
94716,62128,raiders+of+the+lost+ark+-+the+adaptation+1989,0.001586,6.3,4
161166,10191,how+to+train+your+dragon+2010,14.416681,7.5,4
99968,171357,jonathan+rosenbaum_+present+2013,0.018703,0.0,3
366235,186755,territorio+comanche+1997,0.027563,0.0,3
249606,9280,femme+fatale+2002,6.426438,6.2,4
407333,94887,girls+against+boys+2012,3.923609,4.3,4
363917,70993,man+at+bath+2010,0.956317,5.4,3
48110,36108,to+each+his+own+cinema+2007,10.604359,7.2,3
8618,29496,cut-throats+nine+1972,0.24991,6.8,4
7783,17918,swamp+thing+1982,9.412377,5.4,5
237041,71839,the+moon+is+blue+1953,0.691373,6.1,4
135790,93456,despicable+me+2+2013,24.82355,7.0,3
346799,20352,despicable+me+2010,22.274502,7.1,5
160263,121,the+lord+of+the+rings+the+two+towers+2002,29.423537,8.0,5
248514,82649,lunopolis+2009,0.730848,5.3,3
219986,12445,harry+potter+and+the+deathly+hallows+part+2+2011,24.990737,7.9,4
89285,13161,big+stan+2007,9.338858,5.9,3
56094,9325,the+jungle+book+1967,22.845448,7.1,4
1279,124472,a+great+day+in+harlem+1994,0.076352,7.0,5
121887,4790,the+nada+gang+1974,0.516866,6.3,4
400276,7191,cloverfield+2008,12.868098,6.4,4
144924,891,all+the+presidents+men+1976,12.421754,7.6,4
369033,557,spider-man+2002,29.413341,6.8,4
177099,429,the+good_+the+bad+and+the+ugly+1966,16.788787,8.1,5
172559,4816,ghost+dog+the+way+of+the+samurai+1999,9.368099,7.2,3
272121,14851,the+escapist+2008,10.430028,6.4,4
18451,861,total+recall+1990,12.954444,7.1,4
281697,70089,comet+in+moominland+1992,2.164527,7.3,5
203988,85,raiders+of+the+lost+ark+1981,19.901576,7.7,4
201594,122917,the+hobbit+the+battle+of+the+five+armies+2014,31.718977,7.1,3
85405,109445,frozen+2013,24.248243,7.3,4
302833,2062,ratatouille+2007,20.50803,7.5,5
31350,9487,a+bugs+life+1998,16.869209,6.8,5
93476,2320,executive+decision+1996,13.106291,5.8,4
25054,1770,michael+collins+1996,6.728199,6.8,2
424058,8619,master+and+commander+the+far+side+of+the+world+2003,8.693298,6.9,4
434780,629,the+usual+suspects+1995,16.302466,8.1,4
121988,17445,green+lantern+first+flight+2009,11.040602,6.3,3
82025,3763,onibaba+1964,3.614257,7.6,3
447246,608,men+in+black+ii+2002,16.775716,6.1,3
13524,36955,true+lies+1994,11.396099,6.8,4
183759,82690,wreck-it+ralph+2012,13.697597,7.1,3
384812,309503,zipper+2015,4.711535,5.6,4
354266,546,transamerica+2005,7.398205,6.9,4
409354,93456,despicable+me+2+2013,24.82355,7.0,3
160231,22166,fast+lane+2010,0.268346,4.2,3
74254,11302,bananas+1971,4.331819,6.7,4
88104,209232,dampfnudelblues+2013,1.406317,6.4,4
437110,8392,my+neighbor+totoro+1988,13.507299,8.0,5
206481,10112,the+aristocats+1970,9.834047,7.1,4
229577,26811,dr.+terrors+house+of+horrors+1965,3.412202,5.9,3
9553,62,2001+a+space+odyssey+1968,22.494622,7.9,4
210491,11661,joyeux+nol+2005,7.846226,7.2,5
428007,12779,swept+away+2002,3.492576,4.8,3
348708,53576,what+no+beer+1933,0.001753,0.0,3
37833,54880,the+hunchback+of+paris+1959,2.78801,6.8,4
368778,953,madagascar+2005,16.136217,6.6,3
282685,4638,hot+fuzz+2007,13.535195,7.4,4
183827,43176,ziegfeld+follies+1945,0.852584,5.0,3
204108,84090,the+citadel+1938,0.613117,6.8,4
179956,674,harry+potter+and+the+goblet+of+fire+2005,24.903058,7.5,4
185170,74469,the+story+of+louis+pasteur+1936,0.762512,6.6,4
175682,210577,gone+girl+2014,154.801009,7.9,5
441545,74460,aries+spears+hollywood_+look+im+smiling+2011,0.116648,4.5,4
21775,857,saving+private+ryan+1998,21.758054,7.9,5
172947,4588,lust_+caution+2007,6.96177,6.8,4
287089,56619,darknesslightdarkness+1989,1.04531,7.4,4
211524,156022,the+equalizer+2014,17.618057,7.1,3
281094,94209,the+chocolate+soldier+1941,0.00118,0.0,2
421608,293,a+river+runs+through+it+1992,12.583826,7.0,3
278496,63517,the+turn+of+the+screw+2009,0.946251,5.1,4
187474,122,the+lord+of+the+rings+the+return+of+the+king+2003,29.324358,8.1,4
335122,803,night+and+fog+1955,11.144661,8.3,2
267935,73,american+history+x+1998,18.157166,8.2,5
147619,26789,no+mercy+1986,11.273675,5.7,2
177321,808,shrek+2001,17.987728,7.3,4
387280,26302,the+color+of+pomegranates+1969,1.635298,7.9,4
382492,13640,superman+doomsday+2007,7.879229,6.5,3
215484,11378,trafic+1971,3.037782,7.4,4
436693,82702,how+to+train+your+dragon+2+2014,12.256689,7.6,3
178701,21522,enter+the+phoenix+2004,1.245443,6.4,4
274641,13,forrest+gump+1994,48.307194,8.2,4
304124,8195,ronin+1998,9.672094,6.8,3
80119,228150,fury+2014,36.713807,7.4,4
330534,101307,rage+1972,0.632678,6.4,3
353390,113,spring_+summer_+fall_+winter...+and+spring+2003,8.157887,7.6,5
227660,206192,perfect+sisters+2014,5.654098,5.5,3
38157,10674,mulan+1998,21.180857,7.6,3
425153,1777,fahrenheit+911+2004,6.83946,6.9,5
25487,21842,once+in+a+lifetime+2000,1.433017,3.6,4
102862,103732,glow+the+story+of+the+gorgeous+ladies+of+wrestling+2012,0.585551,6.0,4
138540,84351,west+of+memphis+2012,2.80109,7.6,4
71492,127878,casting+by+2012,2.156181,7.5,4
388051,121,the+lord+of+the+rings+the+two+towers+2002,29.423537,8.0,5
91058,762,monty+python+and+the+holy+grail+1975,10.43389,7.8,4
231907,346,seven+samurai+1954,15.01777,8.2,4
289959,30959,kwaidan+1964,4.130372,7.5,3
425925,27205,inception+2010,29.108149,8.1,4
205631,100661,terror+is+a+man+1959,0.204179,3.5,3
383175,14930,relative+strangers+2006,2.219063,5.4,3
115590,244786,whiplash+2014,64.29999,8.3,5
184202,17663,anne+of+green+gables+1985,7.222048,8.2,4
309982,52345,lisbela+and+the+prisoner+2003,1.98441,7.5,4
96267,26372,shame+1968,5.305396,7.6,4
228775,40149,kuroneko+1968,1.12463,7.2,3
285886,307946,i+smile+back+2015,4.680849,5.6,3
12815,11324,shutter+island+2010,15.813629,7.8,5
371984,72613,what+price+glory+1952,0.690709,6.3,3
413632,43034,hell+to+eternity+1960,0.157003,10.0,4
384678,10846,the+tiger+and+the+snow+2005,5.524817,6.9,4
306072,51588,prom+2011,6.167646,5.7,3
3370,7443,chicken+run+2000,11.834245,6.5,4
246341,131631,the+hunger+games+mockingjay+-+part+1+2014,147.098006,6.6,4
435083,23169,remember+me+2010,8.307719,6.9,5
428577,27372,there+was+a+father+1942,0.538186,7.5,4
15805,4935,howls+moving+castle+2004,16.136048,8.2,4
281271,124414,pictures+of+the+old+world+1972,0.008267,7.8,4
253452,157336,interstellar+2014,32.213481,8.1,4
371058,7551,dj+vu+2006,14.922904,6.6,4
161755,64350,living+with+wolves+2005,0.520346,7.1,3
121580,18305,a+better+tomorrow+ii+1987,4.536307,7.0,3
369708,16342,the+children+2008,7.320166,6.3,3
382830,50247,early+summer+1951,3.932169,8.1,4
217849,41360,hunter+prey+2009,2.25904,5.4,3
199558,111100,boy+meets+girl+1938,0.693366,5.5,4
356241,423,the+pianist+2002,14.811594,8.1,4
376187,10637,remember+the+titans+2000,6.587726,7.4,5
106805,2179,tenacious+d+in+the+pick+of+destiny+2006,7.98193,6.5,3
58099,344,bang_+boom_+bang+1999,3.931984,7.5,4
152618,114726,out+on+a+limb+1992,1.305774,6.1,2
231789,41994,david+cross+bigger+and+blackerer+2010,0.546988,6.1,4
371889,11060,internal+affairs+1990,5.439942,6.5,3
301209,26252,pp+le+moko+1937,2.57335,7.6,4
406315,27205,inception+2010,29.108149,8.1,5
396406,11324,shutter+island+2010,15.813629,7.8,4
335278,280,terminator+2+judgment+day+1991,22.661695,7.7,4
146291,34208,katalin+varga+2009,0.775806,7.0,4
87456,146,crouching+tiger_+hidden+dragon+2000,19.944953,7.2,4
284114,268021,the+theory+of+everything+2006,0.289068,0.0,4
51016,14240,maniac+cop+1988,6.595038,5.7,4
65546,121,the+lord+of+the+rings+the+two+towers+2002,29.423537,8.0,4
196962,28387,kicking+and+screaming+1995,3.367276,7.0,3
177495,31083,some+girls+1988,2.903563,4.9,4
420862,10232,shadow+of+angels+1976,0.364246,4.0,3
46569,32284,dream+for+an+insomniac+1996,5.540427,6.1,3
403946,77650,bullfighter+and+the+lady+1951,0.410445,4.0,3
411218,85844,women+of+the+night+1948,0.530321,6.8,3
272345,319079,prophets+prey+2015,1.348402,7.3,3
316525,21887,the+great+santini+1979,3.919041,6.9,4
137137,60540,sushi+girl+2012,5.538648,5.4,4
79213,72317,true+blue+2001,0.370335,6.0,3
416379,62188,the+next+voice+you+hear....+1950,0.331677,6.5,3
143382,121,the+lord+of+the+rings+the+two+towers+2002,29.423537,8.0,5
93465,5925,the+great+escape+1963,14.384114,7.8,3
303327,25468,my+dinner+with+andr+1981,3.875264,7.7,4
77280,10130,gorillas+in+the+mist+1988,11.978983,6.7,4
258709,15389,metropolitan+1990,1.68399,7.0,3
279880,70868,i+dont+know+how+she+does+it+2011,6.562982,5.0,3
323532,96987,the+do-deca-pentathlon+2012,3.297648,4.8,3
261630,10138,iron+man+2+2010,19.083344,6.6,3
145733,65186,forget+me+not+2011,1.733993,5.5,5
3679,7484,open+season+2006,11.744242,6.1,4
42486,54265,zatichis+flashing+sword+1964,1.024061,6.7,3
239178,11657,le+cercle+rouge+1970,6.616907,7.6,3
44834,89,indiana+jones+and+the+last+crusade+1989,14.788987,7.6,4
69294,1915,manta_+manta+1991,3.734177,4.9,4
262519,129,spirited+away+2001,41.048867,8.3,4
138718,244772,the+skeleton+twins+2014,9.44394,6.7,4
384400,195022,kill+me+now+2012,0.056639,3.0,3
262701,4909,the+day+of+the+jackal+1973,6.320225,7.3,5
34783,411,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,18.13542,6.7,4
84636,144183,heavy+weather+1995,0.080985,10.0,3
396506,10193,toy+story+3+2010,16.96647,7.6,5
417389,141754,chainsaw+maid+2007,0.355582,5.6,2
39836,11324,shutter+island+2010,15.813629,7.8,3
16170,228326,the+book+of+life+2014,10.337994,7.3,4
254543,37291,trust+1990,4.085688,6.5,4
341507,11,star+wars+1977,42.149697,8.1,3
160818,161273,a+time+of+roses+1969,0.274639,5.0,3
168483,14245,sniper+2+2002,3.437664,5.4,4
67359,370044,the+film+parade+1933,0.001177,0.0,3
43556,561,constantine+2005,9.615691,6.6,3
273018,246741,what+we+do+in+the+shadows+2014,10.504198,7.4,4
393777,9039,trapped+2002,5.781667,5.8,3
362447,29124,get+thrashed+2006,1.065423,6.4,3
252916,23305,the+warrior+2001,1.967992,6.3,4
158263,100973,deadline+2001,0.597424,5.4,3
214823,168994,army+1944,0.434162,7.5,4
371301,218,the+terminator+1984,19.293562,7.4,4
225417,4935,howls+moving+castle+2004,16.136048,8.2,4
92262,34474,blonde+venus+1932,1.007167,6.5,3
346192,278,the+shawshank+redemption+1994,51.645403,8.5,5
115254,10138,iron+man+2+2010,19.083344,6.6,4
423650,265010,the+canal+2014,12.352907,5.7,3
207882,20497,ballet+shoes+2008,5.828623,6.3,4
173871,196328,rockabilly+vampire+1996,0.329985,4.0,5
87168,127866,boy+eating+the+birds+food+2012,0.440456,5.5,3
201923,96821,caesar+must+die+2012,9.737921,6.6,4
9120,104306,the+return+of+the+prodigal+son+1967,0.947656,6.0,3
348153,585,monsters_+inc.+2001,26.419962,7.5,5
151382,30427,glory+to+the+filmmaker+2007,0.771126,6.2,4
7305,14836,coraline+2009,16.639915,7.3,4
251927,228150,fury+2014,36.713807,7.4,4
97347,84701,san+pietro+1945,0.914855,6.4,3
204526,18884,nuremberg+2000,2.278704,7.6,4
13902,26371,maurice+1987,5.778465,7.1,5
99953,52109,love+streams+1984,5.041865,7.4,3
66697,510,one+flew+over+the+cuckoos+nest+1975,35.529554,8.3,5
145192,11522,pretty+in+pink+1986,8.568378,6.6,4
126878,43263,jesse+stone+no+remorse+2010,6.171229,6.3,4
47312,4436,kein+bund+frs+leben+2007,0.787058,5.4,4
251341,122,the+lord+of+the+rings+the+return+of+the+king+2003,29.324358,8.1,5
295911,8392,my+neighbor+totoro+1988,13.507299,8.0,5
260013,4935,howls+moving+castle+2004,16.136048,8.2,3
193307,43699,the+deal+2003,0.970579,6.0,2
226961,12577,riders+2002,9.205244,5.4,3
340047,118,charlie+and+the+chocolate+factory+2005,22.038405,6.7,4
260285,18513,the+naked+prey+1965,2.243937,7.0,4
132090,15999,vampire+hunter+d+bloodlust+2000,5.204291,7.0,4
164173,26814,love+happy+1949,0.994508,5.4,3
115998,256,antoine+and+colette+1962,1.673854,7.1,4
33949,2749,15+minutes+2001,12.149946,5.7,4
57949,26203,blink+1994,3.00282,6.3,3
233453,84086,one+foot+in+heaven+1941,0.114071,7.8,2
50191,101,leon+the+professional+1994,20.477329,8.2,4
302464,13922,the+great+raid+2005,14.987902,6.8,5
135765,2048,i_+robot+2004,14.43075,6.7,3
36513,37797,whisper+of+the+heart+1995,10.550235,7.7,5
19836,10110,empire+of+the+sun+1987,10.220906,7.3,5
38576,24428,the+avengers+2012,89.887648,7.4,4
367535,11420,the+corporation+2003,4.192292,7.6,3
254161,61120,a+sense+of+history+1992,0.177453,7.4,3
282062,11206,wait+until+dark+1967,6.216637,7.5,3
317270,82702,how+to+train+your+dragon+2+2014,12.256689,7.6,3
49678,620,ghostbusters+1984,22.089729,7.3,3
196374,46837,kaboom+2010,5.44702,5.5,2
297505,15370,the+cat+returns+2002,11.639023,7.2,4
104825,654,on+the+waterfront+1954,18.211093,8.0,4
191573,110415,snowpiercer+2013,14.131906,6.7,3
242575,19416,double+dare+2004,0.777902,6.9,5
227313,85293,harriet+craig+1950,0.744993,7.3,3
187424,10553,remo+williams+the+adventure+begins...+1985,11.106754,6.4,3
12736,62,2001+a+space+odyssey+1968,22.494622,7.9,2
137544,89,indiana+jones+and+the+last+crusade+1989,14.788987,7.6,4
406523,177572,big+hero+6+2014,213.849907,7.8,4
33428,49835,cinematographer+style+2006,0.188393,6.3,4
31806,27509,the+penalty+1920,0.971225,6.6,3
409191,110415,snowpiercer+2013,14.131906,6.7,3
240554,11972,don+camillo+1952,2.865776,7.6,4
8898,14574,the+boy+in+the+striped+pyjamas+2008,8.912738,7.7,3
9996,169934,iron+man+rise+of+technovore+2013,10.474313,5.2,3
113300,36557,casino+royale+2006,23.065078,7.3,4
205841,42115,sugar+cane+alley+1983,0.004425,6.3,3
424969,57714,housewarming+2005,0.599841,5.6,3
181055,7450,titan+a.e.+2000,7.515631,6.3,3
205101,8960,hancock+2008,11.017324,6.2,3
185186,3016,dr.+jekyll+and+mr.+hyde+1920,1.562169,6.8,3
83211,82702,how+to+train+your+dragon+2+2014,12.256689,7.6,4
139400,862,toy+story+1995,21.946943,7.7,3
83110,156022,the+equalizer+2014,17.618057,7.1,4
110080,4011,beetlejuice+1988,10.627364,7.1,4
227332,41940,roadkill+1989,0.007963,5.3,4
149983,1865,pirates+of+the+caribbean+on+stranger+tides+2011,27.88772,6.4,3
219295,44497,hustler+white+1996,1.068288,6.8,3
298144,10074,hot+rod+2007,6.117846,6.3,4
214376,14001,dead+silence+2007,10.763622,6.2,5
209603,254065,the+gabby+douglas+story+2014,2.069208,7.6,4
114623,31175,soul+kitchen+2009,4.79386,7.0,5
400946,11482,the+tenant+1976,6.583984,7.7,3
261993,118683,maximum+conviction+2012,3.375841,4.8,2
360151,114524,common+threads+stories+from+the+quilt+1989,0.544277,10.0,4
252070,10792,hothead+1979,1.151782,6.5,4
86210,1090,the+thirteenth+floor+1999,9.356587,6.8,4
433775,53403,a+night+out+1915,0.403987,5.5,4
364154,3767,gilda+1946,4.562074,7.6,4
216222,4977,paprika+2006,7.128022,7.7,4
323988,45882,babaziz+2005,1.753255,7.2,2
384010,6444,auntie+danielle+1990,2.467484,6.5,4
342386,10531,death+and+the+maiden+1994,5.484156,7.1,4
366959,1610,fever+pitch+1997,6.906939,6.1,3
93230,3168,three-step+dance+2003,0.119376,7.5,4
310228,907,doctor+zhivago+1965,8.489499,7.4,5
190932,39024,the+forbidden+door+2009,0.763369,7.7,4
221769,10469,come_+sweet+death+2000,1.703002,7.4,3
252760,18635,one+week+2008,5.693842,6.9,3
196720,702,a+streetcar+named+desire+1951,7.301719,7.6,4
144911,5176,310+to+yuma+2007,18.079094,6.9,3
276280,120,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,32.070725,8.0,5
32437,8222,high+heels+1991,4.563892,7.2,4
362722,3638,no+reservations+2007,9.672317,6.1,3
264483,228813,neurons+to+nirvana+2013,0.12616,8.3,4
120917,17345,flywheel+2003,0.830533,6.8,3
415781,45485,i+knew+it+was+you+rediscovering+john+cazale+2009,5.621509,7.4,3
346688,10693,peter+pan+1953,16.861533,7.0,2
386185,18462,night+of+the+comet+1984,4.947043,6.1,3
165864,11832,babettes+feast+1987,10.139954,7.0,4
312227,68721,iron+man+3+2013,23.721243,6.8,4
429219,21028,moscow+does+not+believe+in+tears+1980,3.494578,7.9,3
344794,102651,maleficent+2014,19.467404,7.0,3
320225,13012,felon+2008,9.094276,7.1,4
298592,46829,barneys+version+2010,7.524794,7.2,4
92202,18438,castaway+on+the+moon+2009,6.266701,8.1,4
442849,658,goldfinger+1964,13.78884,7.2,5
305883,671,harry+potter+and+the+philosophers+stone+2001,38.187238,7.5,3
111547,76338,thor+the+dark+world+2013,34.905447,6.8,2
33592,17209,madhouse+2004,2.88883,5.6,4
80109,94363,hick+2011,6.21609,5.6,2
41977,14574,the+boy+in+the+striped+pyjamas+2008,8.912738,7.7,4
170557,40815,on+guard+1997,2.264968,6.5,4
41655,91891,the+unholy+rollers+1972,0.003013,5.6,3
344728,8356,an+affair+to+remember+1957,9.813419,7.1,4
211762,39378,the+wind+journeys+2009,1.038141,7.1,3
191282,31506,die+nibelungen+siegfried+1924,1.827403,7.7,4
384087,39448,yes_+madam+1985,1.060097,7.4,5
230581,38785,the+boys+of+baraka+2005,0.077318,6.5,4
13361,121,the+lord+of+the+rings+the+two+towers+2002,29.423537,8.0,4
415372,862,toy+story+1995,21.946943,7.7,4
153637,14016,mad+detective+2007,2.061375,7.0,4
16374,85,raiders+of+the+lost+ark+1981,19.901576,7.7,4
79683,8392,my+neighbor+totoro+1988,13.507299,8.0,5
277034,36557,casino+royale+2006,23.065078,7.3,4
12545,10785,the+thing+from+another+world+1951,5.466036,6.9,4
187638,19026,azur++asmar+the+princes+quest+2006,5.235633,7.5,4
281098,59189,phase+iv+1974,3.194233,5.9,3
3369,50797,burnt+by+the+sun+1994,2.486073,6.7,4
339623,1926,110901+-+september+11+2002,3.103918,6.1,3
324612,56386,ss+experiment+love+camp+1976,1.486119,4.9,3
257769,70569,the+windmill+movie+2008,0.045825,7.0,4
42976,105045,the+promise+1995,0.122178,5.0,4
230722,12113,body+of+lies+2008,12.886125,6.5,4
303352,78,blade+runner+1982,96.272374,7.9,4
241834,30432,army+of+crime+2009,10.741315,6.7,3
244704,72842,albatross+2011,3.344002,6.1,4
81470,10846,the+tiger+and+the+snow+2005,5.524817,6.9,4
230013,312,beyond+silence+1996,1.923957,6.5,4
440188,14886,the+last+detail+1973,4.344612,7.1,3
319152,278,the+shawshank+redemption+1994,51.645403,8.5,4
137237,105,back+to+the+future+1985,25.778509,8.0,4
303450,29380,easter+parade+1948,2.28165,6.7,4
96433,54139,fourteen+hours+1951,0.849681,6.9,4
349185,320003,diary+of+a+chambermaid+2015,2.967943,5.2,3
353358,146428,you+and+me+1971,0.112462,7.0,4
104463,89,indiana+jones+and+the+last+crusade+1989,14.788987,7.6,3
161795,150689,cinderella+2015,19.801128,6.7,3
114637,11017,billy+madison+1995,6.638116,6.2,4
232894,232679,when+the+game+stands+tall+2014,6.617708,6.3,3
45703,72440,once+upon+a+warrior+2011,0.373199,5.5,3
344408,830,forbidden+planet+1956,6.379966,7.2,4
217683,24428,the+avengers+2012,89.887648,7.4,4
355222,10872,the+ref+1994,5.868677,6.7,4
382979,58496,senna+2010,11.331859,8.1,3
101234,23631,machete+2010,7.120403,6.3,4
152523,550,fight+club+1999,63.869599,8.3,5
187741,13041,el+topo+1970,5.467355,7.4,3
255522,43924,the+tillman+story+2010,1.509056,7.7,4
114775,44835,hesher+2010,5.886972,6.7,3
180017,12411,disgrace+2008,8.32971,6.0,5
84260,56811,cropsey+2010,2.065029,6.1,4
331530,3082,modern+times+1936,8.159556,8.1,4
403204,17835,threads+1984,4.242601,7.9,5
413922,208309,hotel+pacific+1975,1.042247,7.0,3
193059,11190,the+return+2003,4.507702,7.4,4
257075,11323,the+informant+2009,11.698089,6.0,3
197164,223519,project+wild+thing+2013,0.012983,0.0,4
386017,270303,it+follows+2015,20.359336,6.6,4
445916,22958,the+shape+of+things+2003,2.897666,6.4,2
226493,244566,life+after+beth+2014,5.486893,5.0,4
324599,106,predator+1987,18.495694,7.3,4
354389,13412,walk+all+over+me+2007,2.469353,6.4,3
18249,393,kill+bill+vol.+2+2004,21.533072,7.7,3
341238,28463,eastwest+1999,1.080972,7.5,4
